,Unnamed: 0,project,algorithm,batch_size,confidence,builds_reqd,median_delay,testall_size
407,407,heroku.csv,BATCHBISECT,4,10,42.13333333333333,2.0,1125
408,408,heroku.csv,BATCHBISECT,4,11,42.04444444444445,2.0,1125
409,409,heroku.csv,BATCHBISECT,4,12,41.6,2.0,1125
410,410,heroku.csv,BATCHBISECT,4,13,41.333333333333336,2.0,1125
411,411,heroku.csv,BATCHBISECT,4,14,41.6,2.0,1125
412,412,heroku.csv,BATCHBISECT,4,15,40.8,2.0,1125
413,413,heroku.csv,BATCHBISECT,4,16,40.44444444444444,2.0,1125
414,414,heroku.csv,BATCHBISECT,4,17,40.17777777777778,2.0,1125
415,415,heroku.csv,BATCHBISECT,4,18,40.53333333333333,2.0,1125
416,416,heroku.csv,BATCHBISECT,4,19,40.17777777777778,2.0,1125
417,417,heroku.csv,BATCHBISECT,4,20,40.17777777777778,2.0,1125
418,418,heroku.csv,BATCHBISECT,8,2,55.64444444444444,4.0,1125
419,419,heroku.csv,BATCHBISECT,8,3,54.31111111111112,4.0,1125
420,420,heroku.csv,BATCHBISECT,8,4,54.84444444444444,4.0,1125
421,421,heroku.csv,BATCHBISECT,8,5,50.84444444444444,4.0,1125
422,422,heroku.csv,BATCHBISECT,8,6,50.93333333333333,3.0,1125
423,423,heroku.csv,BATCHBISECT,8,7,50.66666666666666,3.0,1125
424,424,heroku.csv,BATCHBISECT,8,8,49.6,4.0,1125
425,425,heroku.csv,BATCHBISECT,8,9,48.62222222222222,4.0,1125
426,426,heroku.csv,BATCHBISECT,8,10,49.06666666666666,4.0,1125
427,427,heroku.csv,BATCHBISECT,8,11,48.266666666666666,4.0,1125
428,428,heroku.csv,BATCHBISECT,8,12,47.82222222222223,4.0,1125
429,429,heroku.csv,BATCHBISECT,8,13,47.82222222222222,4.0,1125
430,430,heroku.csv,BATCHBISECT,8,14,47.91111111111112,4.0,1125
431,431,heroku.csv,BATCHBISECT,8,15,48.17777777777778,4.0,1125
432,432,heroku.csv,BATCHBISECT,8,16,47.46666666666667,4.0,1125
433,433,heroku.csv,BATCHBISECT,8,17,48.0,4.0,1125
434,434,heroku.csv,BATCHBISECT,8,18,47.91111111111111,4.0,1125
435,435,heroku.csv,BATCHBISECT,8,19,47.2,4.0,1125
436,436,heroku.csv,BATCHBISECT,8,20,46.577777777777776,4.0,1125
437,437,heroku.csv,BATCHBISECT,16,2,58.933333333333344,8.0,1125
438,438,heroku.csv,BATCHBISECT,16,3,58.04444444444444,8.0,1125
439,439,heroku.csv,BATCHBISECT,16,4,57.333333333333336,8.0,1125
440,440,heroku.csv,BATCHBISECT,16,5,56.62222222222223,8.0,1125
441,441,heroku.csv,BATCHBISECT,16,6,56.35555555555555,8.0,1125
442,442,heroku.csv,BATCHBISECT,16,7,56.44444444444445,8.0,1125
443,443,heroku.csv,BATCHBISECT,16,8,55.91111111111111,8.0,1125
444,444,heroku.csv,BATCHBISECT,16,9,57.06666666666667,8.0,1125
445,445,heroku.csv,BATCHBISECT,16,10,55.11111111111111,8.0,1125
446,446,heroku.csv,BATCHBISECT,16,11,55.82222222222222,8.0,1125
447,447,heroku.csv,BATCHBISECT,16,12,54.48888888888889,8.0,1125
448,448,heroku.csv,BATCHBISECT,16,13,54.93333333333334,8.0,1125
449,449,heroku.csv,BATCHBISECT,16,14,56.71111111111111,8.0,1125
450,450,heroku.csv,BATCHBISECT,16,15,56.08888888888889,8.0,1125
451,451,heroku.csv,BATCHBISECT,16,16,57.06666666666667,8.0,1125
452,452,heroku.csv,BATCHBISECT,16,17,56.17777777777778,8.0,1125
453,453,heroku.csv,BATCHBISECT,16,18,55.46666666666668,8.0,1125
454,454,heroku.csv,BATCHBISECT,16,19,54.577777777777776,8.0,1125
455,455,heroku.csv,BATCHBISECT,16,20,54.31111111111111,8.0,1125
456,456,heroku.csv,BATCHSTOP4,4,2,49.51111111111111,2.0,1125
457,457,heroku.csv,BATCHSTOP4,4,3,46.04444444444445,2.0,1125
458,458,heroku.csv,BATCHSTOP4,4,4,44.17777777777778,2.0,1125
459,459,heroku.csv,BATCHSTOP4,4,5,41.95555555555556,2.0,1125
460,460,heroku.csv,BATCHSTOP4,4,6,40.977777777777774,2.0,1125
461,461,heroku.csv,BATCHSTOP4,4,7,40.0,2.0,1125
462,462,heroku.csv,BATCHSTOP4,4,8,39.37777777777778,2.0,1125
463,463,heroku.csv,BATCHSTOP4,4,9,38.13333333333333,2.0,1125
464,464,heroku.csv,BATCHSTOP4,4,10,37.86666666666667,2.0,1125
465,465,heroku.csv,BATCHSTOP4,4,11,37.6,2.0,1125
466,466,heroku.csv,BATCHSTOP4,4,12,37.333333333333336,2.0,1125
467,467,heroku.csv,BATCHSTOP4,4,13,37.06666666666667,2.0,1125
468,468,heroku.csv,BATCHSTOP4,4,14,37.333333333333336,2.0,1125
469,469,heroku.csv,BATCHSTOP4,4,15,36.53333333333333,2.0,1125
470,470,heroku.csv,BATCHSTOP4,4,16,36.17777777777778,2.0,1125
471,471,heroku.csv,BATCHSTOP4,4,17,35.91111111111111,2.0,1125
472,472,heroku.csv,BATCHSTOP4,4,18,36.44444444444444,2.0,1125
473,473,heroku.csv,BATCHSTOP4,4,19,36.08888888888889,2.0,1125
474,474,heroku.csv,BATCHSTOP4,4,20,35.91111111111111,2.0,1125
475,475,heroku.csv,BATCHSTOP4,8,2,52.44444444444444,4.0,1125
476,476,heroku.csv,BATCHSTOP4,8,3,50.75555555555555,4.0,1125
477,477,heroku.csv,BATCHSTOP4,8,4,51.644444444444446,4.0,1125
478,478,heroku.csv,BATCHSTOP4,8,5,47.11111111111112,4.0,1125
479,479,heroku.csv,BATCHSTOP4,8,6,47.37777777777778,3.0,1125
480,480,heroku.csv,BATCHSTOP4,8,7,47.28888888888889,3.0,1125
481,481,heroku.csv,BATCHSTOP4,8,8,45.86666666666667,4.0,1125
482,482,heroku.csv,BATCHSTOP4,8,9,44.888888888888886,4.0,1125
483,483,heroku.csv,BATCHSTOP4,8,10,45.51111111111111,4.0,1125
484,484,heroku.csv,BATCHSTOP4,8,11,44.71111111111111,4.0,1125
485,485,heroku.csv,BATCHSTOP4,8,12,44.266666666666666,4.0,1125
486,486,heroku.csv,BATCHSTOP4,8,13,44.266666666666666,4.0,1125
487,487,heroku.csv,BATCHSTOP4,8,14,44.355555555555554,4.0,1125
488,488,heroku.csv,BATCHSTOP4,8,15,44.62222222222222,4.0,1125
489,489,heroku.csv,BATCHSTOP4,8,16,43.91111111111111,4.0,1125
490,490,heroku.csv,BATCHSTOP4,8,17,44.44444444444444,4.0,1125
491,491,heroku.csv,BATCHSTOP4,8,18,44.35555555555555,4.0,1125
492,492,heroku.csv,BATCHSTOP4,8,19,43.64444444444444,4.0,1125
493,493,heroku.csv,BATCHSTOP4,8,20,43.02222222222222,4.0,1125
494,494,heroku.csv,BATCHSTOP4,16,2,55.37777777777779,8.0,1125
495,495,heroku.csv,BATCHSTOP4,16,3,54.48888888888888,8.0,1125
496,496,heroku.csv,BATCHSTOP4,16,4,53.77777777777778,8.0,1125
497,497,heroku.csv,BATCHSTOP4,16,5,53.06666666666667,8.0,1125
498,498,heroku.csv,BATCHSTOP4,16,6,52.266666666666666,8.0,1125
499,499,heroku.csv,BATCHSTOP4,16,7,52.53333333333333,8.0,1125
500,500,heroku.csv,BATCHSTOP4,16,8,52.00000000000001,8.0,1125
501,501,heroku.csv,BATCHSTOP4,16,9,53.15555555555556,8.0,1125
502,502,heroku.csv,BATCHSTOP4,16,10,51.2,8.0,1125
503,503,heroku.csv,BATCHSTOP4,16,11,51.91111111111111,8.0,1125
504,504,heroku.csv,BATCHSTOP4,16,12,50.57777777777778,8.0,1125
505,505,heroku.csv,BATCHSTOP4,16,13,51.02222222222223,8.0,1125
506,506,heroku.csv,BATCHSTOP4,16,14,52.8,8.0,1125
507,507,heroku.csv,BATCHSTOP4,16,15,52.17777777777778,8.0,1125
508,508,heroku.csv,BATCHSTOP4,16,16,53.15555555555556,8.0,1125
509,509,heroku.csv,BATCHSTOP4,16,17,52.266666666666666,8.0,1125
510,510,heroku.csv,BATCHSTOP4,16,18,51.55555555555556,8.0,1125
511,511,heroku.csv,BATCHSTOP4,16,19,50.66666666666667,8.0,1125
512,512,heroku.csv,BATCHSTOP4,16,20,50.4,8.0,1125
513,513,jruby.csv,BATCH4,4,2,105.99150458305388,2.0,4473
514,514,jruby.csv,BATCH4,4,3,105.52202101497876,1.0,4473
515,515,jruby.csv,BATCH4,4,4,104.76190476190476,2.0,4473
516,516,jruby.csv,BATCH4,4,5,105.16431924882627,2.0,4473
517,517,jruby.csv,BATCH4,4,6,104.27006483344512,2.0,4473
518,518,jruby.csv,BATCH4,4,7,104.42655935613682,2.0,4473
519,519,jruby.csv,BATCH4,4,8,103.8676503465236,2.0,4473
520,520,jruby.csv,BATCH4,4,9,103.6440867426783,2.0,4473
521,521,jruby.csv,BATCH4,4,10,103.80058126537,2.0,4473
522,522,jruby.csv,BATCH4,4,11,104.09121395036888,2.0,4473
523,523,jruby.csv,BATCH4,4,12,103.46523585960206,2.0,4473
524,524,jruby.csv,BATCH4,4,13,103.75586854460094,2.0,4473
525,525,jruby.csv,BATCH4,4,14,103.75586854460094,2.0,4473
526,526,jruby.csv,BATCH4,4,15,103.75586854460094,2.0,4473
527,527,jruby.csv,BATCH4,4,16,103.12989045383412,2.0,4473
528,528,jruby.csv,BATCH4,4,17,103.420523138833,2.0,4473
529,529,jruby.csv,BATCH4,4,18,103.420523138833,2.0,4473
530,530,jruby.csv,BATCH4,4,19,103.420523138833,2.0,4473
531,531,jruby.csv,BATCH4,4,20,102.79454504806615,2.0,4473
532,532,jruby.csv,BATCHBISECT,1,2,88.95595797004248,0.0,4473
533,533,jruby.csv,BATCHBISECT,1,3,85.13302034428796,0.0,4473
534,534,jruby.csv,BATCHBISECT,1,4,83.38922423429466,0.0,4473
535,535,jruby.csv,BATCHBISECT,1,5,82.29376257545272,0.0,4473
536,536,jruby.csv,BATCHBISECT,1,6,81.64542812430136,0.0,4473
537,537,jruby.csv,BATCHBISECT,1,7,81.19830091661078,0.0,4473
538,538,jruby.csv,BATCHBISECT,1,8,80.66174826738207,0.0,4473
539,539,jruby.csv,BATCHBISECT,1,9,80.32640286161413,0.0,4473
540,540,jruby.csv,BATCHBISECT,1,10,80.59467918622848,0.0,4473
541,541,jruby.csv,BATCHBISECT,1,11,80.39347194276772,0.0,4473
542,542,jruby.csv,BATCHBISECT,1,12,80.2146210596915,0.0,4473
543,543,jruby.csv,BATCHBISECT,1,13,80.23697742007602,0.0,4473
544,544,jruby.csv,BATCHBISECT,1,14,80.10283925776884,0.0,4473
545,545,jruby.csv,BATCHBISECT,1,15,79.92398837469258,0.0,4473
546,546,jruby.csv,BATCHBISECT,1,16,79.78985021238542,0.0,4473
547,547,jruby.csv,BATCHBISECT,1,17,79.63335568969372,0.0,4473
548,548,jruby.csv,BATCHBISECT,1,18,79.56628660854012,0.0,4473
549,549,jruby.csv,BATCHBISECT,1,19,79.45450480661748,0.0,4473
550,550,jruby.csv,BATCHBISECT,1,20,79.78985021238542,0.0,4473
551,551,jruby.csv,BATCHBISECT,2,2,123.00469483568077,1.0,4473
552,552,jruby.csv,BATCHBISECT,2,3,121.48446232953276,1.0,4473
553,553,jruby.csv,BATCHBISECT,2,4,120.88084059915046,1.0,4473
554,554,jruby.csv,BATCHBISECT,2,5,120.36664431030628,1.0,4473
555,555,jruby.csv,BATCHBISECT,2,6,120.16543706684551,1.0,4473
556,556,jruby.csv,BATCHBISECT,2,7,119.71830985915491,1.0,4473
557,557,jruby.csv,BATCHBISECT,2,8,119.53945897607868,1.0,4473
558,558,jruby.csv,BATCHBISECT,2,9,119.45003353454058,1.0,4473
559,559,jruby.csv,BATCHBISECT,2,10,119.29353901184886,1.0,4473
560,560,jruby.csv,BATCHBISECT,2,11,119.20411357031077,1.0,4473
561,561,jruby.csv,BATCHBISECT,2,12,119.02526268723452,1.0,4473
562,562,jruby.csv,BATCHBISECT,2,13,119.00290632685,1.0,4473
563,563,jruby.csv,BATCHBISECT,2,14,118.8687681645428,1.0,4473
564,564,jruby.csv,BATCHBISECT,2,15,118.80169908338922,1.0,4473
565,565,jruby.csv,BATCHBISECT,2,16,118.91348088531188,1.0,4473
566,566,jruby.csv,BATCHBISECT,2,17,118.8687681645428,1.0,4473
567,567,jruby.csv,BATCHBISECT,2,18,118.80169908338922,1.0,4473
568,568,jruby.csv,BATCHBISECT,2,19,118.80169908338922,1.0,4473
569,569,jruby.csv,BATCHBISECT,2,20,118.77934272300467,1.0,4473
570,570,jruby.csv,BATCHBISECT,4,2,145.42812430136374,2.0,4473
571,571,jruby.csv,BATCHBISECT,4,3,144.3326626425218,1.0,4473
572,572,jruby.csv,BATCHBISECT,4,4,144.1090990386765,2.0,4473
573,573,jruby.csv,BATCHBISECT,4,5,144.1090990386765,2.0,4473
574,574,jruby.csv,BATCHBISECT,4,6,144.0196735971384,2.0,4473
575,575,jruby.csv,BATCHBISECT,4,7,144.0420299575229,2.0,4473
576,576,jruby.csv,BATCHBISECT,4,8,143.7961099932931,2.0,4473
577,577,jruby.csv,BATCHBISECT,4,9,143.75139727252403,2.0,4473
578,578,jruby.csv,BATCHBISECT,4,10,143.81846635367765,2.0,4473
579,579,jruby.csv,BATCHBISECT,4,11,143.84082271406217,2.0,4473
580,580,jruby.csv,BATCHBISECT,4,12,143.70668455175496,2.0,4473
581,581,jruby.csv,BATCHBISECT,4,13,143.7290409121395,2.0,4473
582,582,jruby.csv,BATCHBISECT,4,14,143.7290409121395,2.0,4473
583,583,jruby.csv,BATCHBISECT,4,15,143.77375363290855,2.0,4473
584,584,jruby.csv,BATCHBISECT,4,16,143.6396154706014,2.0,4473
585,585,jruby.csv,BATCHBISECT,4,17,143.66197183098592,2.0,4473
586,586,jruby.csv,BATCHBISECT,4,18,143.66197183098592,2.0,4473
587,587,jruby.csv,BATCHBISECT,4,19,143.70668455175496,2.0,4473
588,588,jruby.csv,BATCHBISECT,4,20,143.5725463894478,2.0,4473
589,589,jruby.csv,BATCHBISECT,8,2,157.1875698636262,4.0,4473
590,590,jruby.csv,BATCHBISECT,8,3,156.27095908786055,4.0,4473
591,591,jruby.csv,BATCHBISECT,8,4,156.3603845293986,4.0,4473
592,592,jruby.csv,BATCHBISECT,8,5,156.44980997093677,3.0,4473
593,593,jruby.csv,BATCHBISECT,8,6,156.62866085401296,3.0,4473
594,594,jruby.csv,BATCHBISECT,8,7,156.40509725016767,3.0,4473
595,595,jruby.csv,BATCHBISECT,8,8,156.3603845293986,3.0,4473
596,596,jruby.csv,BATCHBISECT,8,9,156.18153364632238,3.0,4473
597,597,jruby.csv,BATCHBISECT,8,10,156.31567180862956,4.0,4473
598,598,jruby.csv,BATCHBISECT,8,11,156.29331544824504,4.0,4473
599,599,jruby.csv,BATCHBISECT,8,12,156.18153364632238,4.0,4473
600,600,jruby.csv,BATCHBISECT,8,13,155.9356136820926,4.0,4473
601,601,jruby.csv,BATCHBISECT,8,14,156.09210820478427,4.0,4473
602,602,jruby.csv,BATCHBISECT,8,15,156.1368209255533,4.0,4473
603,603,jruby.csv,BATCHBISECT,8,16,156.00268276324616,4.0,4473
604,604,jruby.csv,BATCHBISECT,8,17,155.9579700424771,4.0,4473
605,605,jruby.csv,BATCHBISECT,8,18,156.06975184439972,4.0,4473
606,606,jruby.csv,BATCHBISECT,8,19,156.1144645651688,4.0,4473
607,607,jruby.csv,BATCHBISECT,8,20,156.2038900067069,4.0,4473
608,608,jruby.csv,BATCHBISECT,16,2,162.3518891124525,8.0,4473
609,609,jruby.csv,BATCHBISECT,16,3,162.66487815783591,8.0,4473
610,610,jruby.csv,BATCHBISECT,16,4,162.53073999552873,8.0,4473
611,611,jruby.csv,BATCHBISECT,16,5,162.59780907668232,8.0,4473
612,612,jruby.csv,BATCHBISECT,16,6,162.59780907668232,8.0,4473
613,613,jruby.csv,BATCHBISECT,16,7,162.77665995975855,8.0,4473
614,614,jruby.csv,BATCHBISECT,16,8,162.64252179745137,8.0,4473
615,615,jruby.csv,BATCHBISECT,16,9,162.7319472389895,7.0,4473
616,616,jruby.csv,BATCHBISECT,16,10,162.59780907668232,8.0,4473
617,617,jruby.csv,BATCHBISECT,16,11,162.66487815783591,8.0,4473
618,618,jruby.csv,BATCHBISECT,16,12,162.64252179745137,8.0,4473
619,619,jruby.csv,BATCHBISECT,16,13,162.79901632014307,8.0,4473
620,620,jruby.csv,BATCHBISECT,16,14,162.55309635591323,8.0,4473
621,621,jruby.csv,BATCHBISECT,16,15,162.57545271629778,8.0,4473
622,622,jruby.csv,BATCHBISECT,16,16,162.55309635591323,8.0,4473
623,623,jruby.csv,BATCHBISECT,16,17,162.66487815783591,8.0,4473
624,624,jruby.csv,BATCHBISECT,16,18,162.55309635591323,8.0,4473
625,625,jruby.csv,BATCHBISECT,16,19,162.53073999552873,8.0,4473
626,626,jruby.csv,BATCHBISECT,16,20,162.50838363514418,8.0,4473
627,627,jruby.csv,BATCHSTOP4,4,2,112.161860049184,2.0,4473
628,628,jruby.csv,BATCHSTOP4,4,3,111.69237648110888,1.0,4473
629,629,jruby.csv,BATCHSTOP4,4,4,111.11111111111111,2.0,4473
630,630,jruby.csv,BATCHSTOP4,4,5,111.15582383188016,2.0,4473
631,631,jruby.csv,BATCHSTOP4,4,6,111.06639839034206,2.0,4473
632,632,jruby.csv,BATCHSTOP4,4,7,111.22289291303376,2.0,4473
633,633,jruby.csv,BATCHSTOP4,4,8,110.84283478649677,2.0,4473
634,634,jruby.csv,BATCHSTOP4,4,9,110.7981220657277,2.0,4473
635,635,jruby.csv,BATCHSTOP4,4,10,110.86519114688129,2.0,4473
636,636,jruby.csv,BATCHSTOP4,4,11,110.88754750726582,2.0,4473
637,637,jruby.csv,BATCHSTOP4,4,12,110.7981220657277,2.0,4473
638,638,jruby.csv,BATCHSTOP4,4,13,110.82047842611225,2.0,4473
639,639,jruby.csv,BATCHSTOP4,4,14,110.82047842611225,2.0,4473
640,640,jruby.csv,BATCHSTOP4,4,15,110.82047842611225,2.0,4473
641,641,jruby.csv,BATCHSTOP4,4,16,110.7310529845741,2.0,4473
642,642,jruby.csv,BATCHSTOP4,4,17,110.75340934495864,2.0,4473
643,643,jruby.csv,BATCHSTOP4,4,18,110.75340934495864,2.0,4473
644,644,jruby.csv,BATCHSTOP4,4,19,110.75340934495864,2.0,4473
645,645,jruby.csv,BATCHSTOP4,4,20,110.66398390342052,2.0,4473
646,646,jruby.csv,BATCHSTOP4,8,2,124.77084730605856,4.0,4473
647,647,jruby.csv,BATCHSTOP4,8,3,123.8095238095238,4.0,4473
648,648,jruby.csv,BATCHSTOP4,8,4,123.7200983679857,4.0,4473
649,649,jruby.csv,BATCHSTOP4,8,5,123.89894925106192,3.0,4473
650,650,jruby.csv,BATCHSTOP4,8,6,124.0330874133691,3.0,4473
651,651,jruby.csv,BATCHSTOP4,8,7,123.85423653029288,3.0,4473
652,652,jruby.csv,BATCHSTOP4,8,8,123.85423653029288,3.0,4473
653,653,jruby.csv,BATCHSTOP4,8,9,123.54124748490946,3.0,4473
654,654,jruby.csv,BATCHSTOP4,8,10,123.8095238095238,4.0,4473
655,655,jruby.csv,BATCHSTOP4,8,11,123.74245472837022,4.0,4473
656,656,jruby.csv,BATCHSTOP4,8,12,123.7200983679857,4.0,4473
657,657,jruby.csv,BATCHSTOP4,8,13,123.42946568298682,4.0,4473
658,658,jruby.csv,BATCHSTOP4,8,14,123.63067292644756,4.0,4473
659,659,jruby.csv,BATCHSTOP4,8,15,123.67538564721664,4.0,4473
660,660,jruby.csv,BATCHSTOP4,8,16,123.4965347641404,4.0,4473
661,661,jruby.csv,BATCHSTOP4,8,17,123.45182204337134,4.0,4473
662,662,jruby.csv,BATCHSTOP4,8,18,123.60831656606304,4.0,4473
663,663,jruby.csv,BATCHSTOP4,8,19,123.65302928683212,4.0,4473
664,664,jruby.csv,BATCHSTOP4,8,20,123.65302928683212,4.0,4473
665,665,jruby.csv,BATCHSTOP4,16,2,129.93516655488486,8.0,4473
666,666,jruby.csv,BATCHSTOP4,16,3,129.89045383411582,8.0,4473
667,667,jruby.csv,BATCHSTOP4,16,4,129.75631567180864,8.0,4473
668,668,jruby.csv,BATCHSTOP4,16,5,129.7339593114241,8.0,4473
669,669,jruby.csv,BATCHSTOP4,16,6,129.77867203219316,8.0,4473
670,670,jruby.csv,BATCHSTOP4,16,7,130.00223563603845,8.0,4473
671,671,jruby.csv,BATCHSTOP4,16,8,129.82338475296223,8.0,4473
672,672,jruby.csv,BATCHSTOP4,16,9,129.9575229152694,7.0,4473
673,673,jruby.csv,BATCHSTOP4,16,10,129.82338475296223,8.0,4473
674,674,jruby.csv,BATCHSTOP4,16,11,129.84574111334675,8.0,4473
675,675,jruby.csv,BATCHSTOP4,16,12,129.91281019450034,8.0,4473
676,676,jruby.csv,BATCHSTOP4,16,13,130.02459199642297,8.0,4473
677,677,jruby.csv,BATCHSTOP4,16,14,129.77867203219316,8.0,4473
678,678,jruby.csv,BATCHSTOP4,16,15,129.75631567180864,8.0,4473
679,679,jruby.csv,BATCHSTOP4,16,16,129.82338475296223,8.0,4473
680,680,jruby.csv,BATCHSTOP4,16,17,129.89045383411582,8.0,4473
681,681,jruby.csv,BATCHSTOP4,16,18,129.77867203219316,8.0,4473
682,682,jruby.csv,BATCHSTOP4,16,19,129.71160295103957,8.0,4473
683,683,jruby.csv,BATCHSTOP4,16,20,129.77867203219316,8.0,4473
684,684,metasploit-framework.csv,BATCH4,4,2,30.89668615984405,1.0,4104
685,685,metasploit-framework.csv,BATCH4,4,3,26.65692007797271,2.0,4104
686,686,metasploit-framework.csv,BATCH4,4,4,22.70955165692008,2.0,4104
687,687,metasploit-framework.csv,BATCH4,4,5,19.90740740740741,2.0,4104
688,688,metasploit-framework.csv,BATCH4,4,6,17.958089668615983,2.0,4104
689,689,metasploit-framework.csv,BATCH4,4,7,17.032163742690056,2.0,4104
690,690,metasploit-framework.csv,BATCH4,4,8,15.521442495126706,2.0,4104
691,691,metasploit-framework.csv,BATCH4,4,9,12.865497076023392,2.0,4104
692,692,metasploit-framework.csv,BATCH4,4,10,12.670565302144247,2.0,4104
693,693,metasploit-framework.csv,BATCH4,4,11,11.038011695906432,2.0,4104
694,694,metasploit-framework.csv,BATCH4,4,12,11.062378167641327,2.0,4104
695,695,metasploit-framework.csv,BATCH4,4,13,9.990253411306044,2.0,4104
696,696,metasploit-framework.csv,BATCH4,4,14,9.990253411306044,2.0,4104
697,697,metasploit-framework.csv,BATCH4,4,15,9.25925925925926,2.0,4104
698,698,metasploit-framework.csv,BATCH4,4,16,8.625730994152047,2.0,4104
699,699,metasploit-framework.csv,BATCH4,4,17,10.1364522417154,2.0,4104
700,700,metasploit-framework.csv,BATCH4,4,18,7.724171539961013,2.0,4104
701,701,metasploit-framework.csv,BATCH4,4,19,8.114035087719298,2.0,4104
702,702,metasploit-framework.csv,BATCH4,4,20,8.382066276803119,2.0,4104
703,703,metasploit-framework.csv,BATCHBISECT,1,2,50.99902534113061,0.0,4104
704,704,metasploit-framework.csv,BATCHBISECT,1,3,34.478557504873294,0.0,4104
705,705,metasploit-framework.csv,BATCHBISECT,1,4,25.852826510721247,0.0,4104
706,706,metasploit-framework.csv,BATCHBISECT,1,5,21.15009746588694,0.0,4104
707,707,metasploit-framework.csv,BATCHBISECT,1,6,17.39766081871345,0.0,4104
708,708,metasploit-framework.csv,BATCHBISECT,1,7,15.2046783625731,0.0,4104
709,709,metasploit-framework.csv,BATCHBISECT,1,8,13.206627680311891,0.0,4104
710,710,metasploit-framework.csv,BATCHBISECT,1,9,11.988304093567251,0.0,4104
711,711,metasploit-framework.csv,BATCHBISECT,1,10,10.74561403508772,0.0,4104
712,712,metasploit-framework.csv,BATCHBISECT,1,11,9.892787524366472,0.0,4104
713,713,metasploit-framework.csv,BATCHBISECT,1,12,8.893762183235868,0.0,4104
714,714,metasploit-framework.csv,BATCHBISECT,1,13,8.382066276803119,0.0,4104
715,715,metasploit-framework.csv,BATCHBISECT,1,14,7.967836257309941,0.0,4104
716,716,metasploit-framework.csv,BATCHBISECT,1,15,7.261208576998051,0.0,4104
717,717,metasploit-framework.csv,BATCHBISECT,1,16,6.944444444444445,0.0,4104
718,718,metasploit-framework.csv,BATCHBISECT,1,17,6.749512670565302,0.0,4104
719,719,metasploit-framework.csv,BATCHBISECT,1,18,6.213450292397661,0.0,4104
720,720,metasploit-framework.csv,BATCHBISECT,1,19,5.921052631578948,0.0,4104
721,721,metasploit-framework.csv,BATCHBISECT,1,20,5.701754385964913,0.0,4104
722,722,metasploit-framework.csv,BATCHBISECT,2,2,36.1598440545809,1.0,4104
723,723,metasploit-framework.csv,BATCHBISECT,2,3,27.997076023391813,1.0,4104
724,724,metasploit-framework.csv,BATCHBISECT,2,4,23.05068226120858,1.0,4104
725,725,metasploit-framework.csv,BATCHBISECT,2,5,19.639376218323587,1.0,4104
726,726,metasploit-framework.csv,BATCHBISECT,2,6,17.178362573099417,1.0,4104
